serial_number,website_name,url,title,date,content
675,INDIA TODAY,https://www.indiatoday.in/health/story/study-shows-link-between-air-pollution-and-parkinsons-disease-2456061-2023-10-31?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Study shows link between air pollution and Parkinson's disease,"UPDATED: Oct 31, 2023 14:05 IST",Listen to Story
676,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-aqi-very-poor-winter-action-plan-2455924-2023-10-31?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality 'very poor' for 4th straight day,"UPDATED: Oct 31, 2023 10:00 IST",Listen to Story
677,INDIA TODAY,https://www.indiatoday.in/newsmo/video/what-delhis-air-pollution-can-do-to-your-lungs-2455809-2023-10-30?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,What Delhi's air pollution can do to your lungs,,"There is no denying that air pollution is bad for your health, especially your lungs. But just how bad is it and can you do something about it? Watch the video to find out. 
Read More"
678,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-stays-very-poor-category-for-third-straight-day-no-relief-for-residents-2455461-2023-10-30?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality stays 'very poor' for 3rd straight day, no respite yet","UPDATED: Oct 30, 2023 15:18 IST",Listen to Story
679,INDIA TODAY,https://www.indiatoday.in/health/health-360/video/air-pollution-in-north-india-delhi-aqi-poor-health-emergency-asthma-breathing-issues-2454858-2023-10-28?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution in North India poses a health emergency,,"As winter approaches, the air quality in the cities of North India has fallen drastically. It is an issue which happens every year. As the AQI dips in Delhi and surrounding cities, doctors say more patients have come in complaining of breathing issues and other health concerns. 
Read More"
680,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-pollution-remains-poor-category-but-will-worsen-during-the-day-safar-cpcb-2454748-2023-10-28?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality drops to 'very poor', likely to worsen in upcoming days","UPDATED: Oct 28, 2023 08:57 IST",Listen to Story
681,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/vehicles-to-be-checked-for-pollution-certificates-delhi-as-air-quality-dips-2454732-2023-10-28?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Vehicles to be checked for pollution certificates in Delhi as air quality dips,"UPDATED: Oct 28, 2023 02:00 IST",Listen to Story
682,INDIA TODAY,https://www.indiatoday.in/magazine/up-front/story/20231106-mumbai-maximum-toxi-city-2454620-2023-10-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Mumbai | Maximum Toxi-City,"ISSUE DATE: Nov 6, 2023","There was a time when Mumbai’s iconic seaside promenade, Marine Drive, would offer visitors such a crisp and exquisite view of the city’s skyline that on a clear day, one could almost count the skyscrapers lining the horizon. But drive down the seafront these days, and it’s not unusual to be greeted by a view that looks as if it’s struggling to peek through the thick brown haze and smog shrouding it. It’s almost gasping for air. Much like Mumbaikars today, who, thanks to the city’s ceaseless construction activity and rising levels of pollutants, coupled with a change in wind patterns, have been forced to choke on air that’s almost as toxic as smoking five to six cigarettes a day. In February this year in fact, according to the Swiss firm IQAir, Mumbai was ranked as the second most polluted city in the world."
683,INDIA TODAY,https://www.indiatoday.in/india/video/aap-government-in-delhi-changes-stance-on-data-for-pollution-in-the-city-2454475-2023-10-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,AAP government in Delhi changes stance on data for pollution in the city,,"Delhi is again in the grips of severe air pollution. Year after year, it strikes with unmissable regularity. Earlier, AAP had blamed stubble burning in Punjab and Haryana for the air pollution in Delhi. 
Read More"
684,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/delhi-air-quality-dips-very-poor-experts-say-situation-likely-to-worsen-2454463-2023-10-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality dips to 'very poor', experts say situation likely to worsen",,"Delhi's air quality once again dropped to the ""very poor"" category on Friday as the national capital recorded an air quality index (AQI) of 309, as per SAFAR's data at the time of writing this report. Despite the city waking up to a ""poor"" category air quality with an AQI of 249, it declined to 309 soon after. 
Read More"
685,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-air-quality-drops-very-poor-category-pollution-measures-2454288-2023-10-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality dips to 'very poor' as pollution curbs come into effect,"UPDATED: Oct 27, 2023 11:23 IST",Listen to Story
686,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/parking-fee-hike-pollution-plan-delhi-air-quality-2454220-2023-10-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Parking fee hike, part of Delhi's anti-pollution plan, not enforced yet: Sources","UPDATED: Oct 27, 2023 06:02 IST",Listen to Story
687,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-delhi-ncr-aqi-pollution-dussehra-2453751-2023-10-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air 'poor' again; 'red light on, gaadi off' campaign launched","UPDATED: Oct 27, 2023 02:01 IST",Listen to Story
688,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/november-cng-electric-diesel-buses-allowed-delhi-ncr-pollution-2454215-2023-10-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"From November 1, only CNG, electric buses allowed in Delhi-NCR region","UPDATED: Oct 27, 2023 01:39 IST",Listen to Story
689,INDIA TODAY,https://www.indiatoday.in/programme/to-the-point/video/delhis-air-quality-plunges-to-poor-8-years-and-no-solutions-2454142-2023-10-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality plunges to poor: 8 years and no solutions?,,"Delhi is battling air pollution again, like it has been doing every year around the same time. As stubble burning goes up in Punjab and Haryana, air quality in the national capital is worsening. Delhi's air quality was recorded in the 'poor' category for the fourth consecutive day on Thursday and any improvement is unlikely soon, according to monitoring agencies.


Read More"
690,INDIA TODAY,https://www.indiatoday.in/technology/features/story/looking-to-buy-air-purifiers-make-sure-these-features-are-included-2454018-2023-10-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Looking to buy air purifiers? Make sure these features are included,"UPDATED: Oct 26, 2023 17:11 IST",Listen to Story
691,INDIA TODAY,https://www.indiatoday.in/india/story/aap-atishi-delhi-pollution-source-stubble-burning-punjab-haryana-no-data-2453884-2023-10-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'No data on Delhi pollution source': AAP minister Atishi changes stance,"UPDATED: Oct 26, 2023 14:00 IST",Listen to Story
692,INDIA TODAY,https://www.indiatoday.in/india/video/visuals-show-delhis-alarming-aqi-city-preps-for-smoky-november-2453912-2023-10-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Visuals show Delhi's alarming AQI, city preps for smoky November",,"Delhi's Air Quality Index (AQI) dipped into the 'unhealthy' category, with a US AQI rating of 256 on October 26. This is 21 times the WHO annual air quality guideline. 
Read More"
693,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhis-air-quality-hits-3-year-low-on-dussehra-late-festival-date-key-reason-2453723-2023-10-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality hits 3-year low on Dussehra, late festival date key reason","UPDATED: Oct 26, 2023 06:15 IST",Listen to Story
694,INDIA TODAY,https://www.indiatoday.in/india/story/stubble-burning-down-by-50-per-cent-from-2022-may-peak-during-diwali-in-punjab-2453699-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Stubble burning down by 50% from 2022, may peak during Diwali in Punjab","UPDATED: Oct 25, 2023 23:48 IST",Listen to Story
695,INDIA TODAY,https://www.indiatoday.in/cities/mumbai/story/bmc-mumbai-air-pollution-aqi-guidelines-2453651-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Mumbai civic panel issues fresh guidelines to combat air pollution woes,"UPDATED: Oct 25, 2023 23:16 IST",Listen to Story
696,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-aqi-red-light-on-gaadi-off-arvind-kejriwal-aap-curb-pollution-2453671-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Red light on, gaadi off: Delhi to start anti-pollution campaign from tomorrow","UPDATED: Oct 25, 2023 23:15 IST",Listen to Story
697,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/real-time-source-apportionment-center-closes-in-delhi-ahead-of-pollution-months-2453562-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Centre for finding source of pollutants shuts down in Delhi as air quality drops,"UPDATED: Oct 25, 2023 23:15 IST",Listen to Story
698,INDIA TODAY,https://www.indiatoday.in/india/story/punjabs-battle-against-crop-burning-against-concerns-for-delhi-ncrs-air-quality-2453654-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Punjab battles crop burning amid Delhi-NCR's air quality concerns,"UPDATED: Oct 25, 2023 22:24 IST",Listen to Story
699,INDIA TODAY,https://www.indiatoday.in/visualstories/wellness/how-much-water-is-too-much-water-72165-25-10-2023?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,5 diseases caused by air pollution,,
700,INDIA TODAY,https://www.indiatoday.in/health/story/air-pollution-how-bad-is-particulate-matter-for-your-health-2453501-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution: How bad is particulate matter for your health?,"UPDATED: Oct 25, 2023 17:11 IST",Listen to Story
701,INDIA TODAY,https://www.indiatoday.in/india/video/delhis-air-quality-sees-slight-improvement-but-remains-poor-in-noida-2453446-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality sees slight improvement, but remains 'poor' in Noida",,"On Wednesday morning, Delhi's air quality saw a slight improvement, moving to the 'moderate' category from the previous day's 'poor'. The Air Quality Index (AQI) was reported at 190 by the System of Air Quality and Weather Forecasting and Research (SAFAR). This comes after a day when the AQI was recorded at 231, highlighting the ongoing issue of air pollution in the city.
Read More"
702,INDIA TODAY,https://www.indiatoday.in/diu/story/delhi-mumbai-compare-air-pollution-changes-construction-2452838-2023-10-23?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Why air pollution in Delhi, Mumbai fluctuated so much this October","UPDATED: Oct 25, 2023 12:53 IST",Listen to Story
703,INDIA TODAY,https://www.indiatoday.in/information/story/delhis-air-crisis-tips-for-staying-safe-amid-rising-air-pollution-2453392-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air crisis: Tips for staying safe amid rising air pollution,"UPDATED: Oct 25, 2023 12:39 IST",Listen to Story
704,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-aqi-live-safar-air-pollution-2453262-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality slightly improves, but its 'poor' in Noida","UPDATED: Oct 25, 2023 09:49 IST",Listen to Story
705,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-metro-extra-trips-from-today-weekdays-grap-measures-combat-air-pollution-2453291-2023-10-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi Metro to run 40 extra trips from today as part of steps to tackle pollution,"UPDATED: Oct 25, 2023 09:13 IST",Listen to Story
706,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/air-quality-worsens-in-delhi-aqi-above-300-in-13-pollution-hotspots-2453129-2023-10-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Air quality worsens in Delhi, AQI above 300 in 13 pollution hotspots",,"As stubble burning continues in parts of Punjab and Haryana, air quality in the national capital has worsened. The AQI stands above 300 in at least 13 pollution hotspots in Delhi.

Read More"
707,INDIA TODAY,https://www.indiatoday.in/health/story/how-to-prevent-lung-related-issues-emerging-from-air-pollution-2453029-2023-10-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,How to prevent lung-related issues emerging from air pollution,"UPDATED: Oct 24, 2023 15:33 IST",Listen to Story
708,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/delhis-air-quality-sees-marginal-improvement-still-in-poor-category-2453050-2023-10-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality sees marginal improvement, still in 'poor' category",,"Delhi experienced a marginal improvement in air quality on Tuesday morning, although it still fell within the 'poor' category in terms of the Air Quality Index (AQI), which stood at 231 at 8 am, as reported by the Central Pollution Control Board (CPCB). The previous day's air quality was classified as 'very poor,' with certain areas recording an AQI as high as 306.
Read More"
